Place:Contestant:Episode:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22/23
1:Gerron:IN:IMM:LOW:LOW:WIN:IN:IMM:WIN:LOW:WIN:LOW:IN:LOW:IN:WIN:IN:IN:NPT:WIN:IMM:WIN:IN:IMM:PT:HIGH:LOW:WIN:IMM:IMM:LOW:WINNER
2:Ashley:WIN:IMM:IN:IMM:WIN:IN:IMM:LOW:IN:IN:LOW:IN:WIN:IN:WIN:IN:IN:NPT:HIGH:IN:PT:HIGH:IN:WIN:HIGH:IN:LOW:WIN:IMM:WIN:RUNNERS-UP
Cesar:IN:IMM:IN:IMM:NPT:WIN:IMM:WIN:WIN:IMM:LOW:LOW:PT:IN:LOW:WIN:IMM:WIN:IN:WIN:WIN:WIN:IMM:WIN:HIGH:IN:WIN:IMM:IMM:WIN
4:Samantha:IN:IMM:LOW:IN:WIN:HIGH:LOW:WIN:WIN:IMM:IN:IMM:PT:IN:IN:IN:LOW:WIN:IN:IN:PT:HIGH:IN:LOW:HIGH:LOW:LOW:LOW:WIN:ELIM:
5:Bowen:IN:IMM:HIGH:IMM:WIN:HIGH:LOW:NPT:WIN:IMM:IN:IMM:PT:IN:IN:IN:IN:WIN:IN:WIN:LOW:IN:IN:WIN:WIN:IN:LOW:LOW:ELIM:
6:Farhan:HIGH:IMM:LOW:IN:LOW:IN:IMM:WIN:IN:IN:IN:IMM:WIN:IN:IN:IN:WIN:NPT:HIGH:IN:WIN:IN:LOW:ELIM:
7:Julia:IN:IMM:IN:IMM:WIN:IN:IN:WIN:IN:WIN:WIN:IMM:WIN:IN:IN:IN:IN:WIN:IN:LOW:WIN:IN:ELIM:
8:Shanika:IN:IMM:IN:IMM:LOW:IN:LOW:NPT:IN:LOW:IN:IMM:WIN:WIN:IMM:IN:IN:PT:IN:IN:ELIM:
9:Taylor:IN:IMM:IN:IMM:PT:IN:IN:NPT:LOW:IN:LOW:IN:WIN:IN:IN:IN:IN:WIN:IN:ELIM:
10:Emily:HIGH:IMM:IN:IMM:PT:IN:IMM:WIN:IN:WIN:IN:IMM:PT:IN:IN:WIN:IMM:ELIM:
11:Chelsea:IN:IMM:WIN:IMM:PT:IN:IMM:WIN:IN:LOW:IN:IMM:WIN:HIGH:IN:IN:ELIM:
SJ:IN:IMM:IN:IMM:WIN:IN:IMM:NPT:IN:WIN:WIN:IMM:PT:IN:LOW:IN:ELIM:
13:Ralph:IN:IMM:LOW:IN:WIN:IN:IMM:NPT:WIN:IMM:IMM:IMM:WIN:HIGH:ELIM:
14:Mark:IN:IMM:IN:IMM:WIN:IN:IMM:WIN:WIN:IMM:LOW:WIN:ELIM:
15:Ryan:IN:IMM:LOW:IN:WIN:IN:IMM:WIN:WIN:IMM:LOW:ELIM:
16:Lindsay:IN:IMM:IN:IMM:PT:IN:IMM:NPT:IN:ELIM:
17:Matt:IN:IMM:LOW:IN:WIN:IN:WIN:NPT:ELIM:
18:Juni:IN:IMM:IN:IMM:NPT:IN:IN:ELIM:
19:Alecia:LOW:IN:IN:IMM:NPT:IN:ELIM:
20:Darrick:IN:IMM:LOW:IN:ELIM:
21:Olusola:IN:IMM:LOW:ELIM:
Stephanie:IN:IMM:LOW:ELIM:
23:Sal:LOW:ELIM:
Sid:LOW:ELIM:
