Place:Contestant:Episode:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20/21
1:Dino:IN:IMM:PT:IN:LOW:IN:IN:IMM:NPT:IN:IMM:PT:IN:WIN:WIN:IN:IMM:IN:IMM:IN:WIN:PT:WIN:IMM:WIN:IN:IN:IN:IN:WIN:WINNER
2:Eboni:IN:IMM:WIN:IN:IN:IMM:LOW:IN:WIN:IN:IN:PT:IN:IN:WIN:LOW:IN:WIN:IMM:IN:IN:WIN:IN:WIN:PT:HIGH:IN:IN:WIN:IMM:RUNNERS-UP
Jason:IN:IMM:WIN:WIN:IMM:IMM:IN:IMM:NPT:IN:LOW:WIN:IN:IN:WIN:IN:IMM:IN:IMM:WIN:IMM:WIN:HIGH:WIN:WIN:IN:IN:WIN:IMM:IMM
4:Cate:IN:IMM:WIN:IN:IN:IMM:WIN:IMM:WIN:IN:WIN:WIN:WIN:IMM:WIN:IN:IMM:WIN:IMM:HIGH:WIN:WIN:IN:IN:PT:WIN:IMM:IN:IN:ELIM:
5:Jeff:IN:IMM:NPT:HIGH:LOW:IN:IN:IMM:NPT:HIGH:IN:LOW:IN:LOW:NPT:LOW:IN:IN:IMM:IN:LOW:LOW:HIGH:IN:PT:IN:ELIM:
Yachecia:HIGH:IMM:WIN:IN:LOW:IN:WIN:IMM:LOW:IN:WIN:NPT:HIGH:IN:LOW:IN:IMM:IN:IMM:IN:IN:LOW:IN:LOW:WIN:HIGH:ELIM:
7:Gabriel:IN:IMM:PT:IN:IN:IMM:IN:IMM:WIN:IN:LOW:WIN:IN:IN:NPT:LOW:IN:IN:IMM:HIGH:IN:WIN:IN:ELIM:
8:Daniel:IN:IMM:NPT:IN:IN:IMM:IN:IMM:WIN:IN:IMM:WIN:IN:WIN:NPT:IN:IMM:IN:IMM:IN:IN:ELIM:
9:Caitlin:IN:IMM:PT:IN:LOW:IN:LOW:IN:NPT:IN:IMM:WIN:HIGH:LOW:NPT:LOW:IN:LOW:LOW:IN:ELIM:
10:Adam:IN:IMM:WIN:IN:IN:IMM:IN:IMM:WIN:IN:IMM:LOW:IN:IN:WIN:LOW:LOW:LOW:ELIM:
11:Jenny:IN:IMM:PT:IN:IN:IMM:LOW:IN:NPT:IN:IMM:WIN:IN:IN:WIN:LOW:ELIM:
12:Newton:IN:IMM:WIN:IN:IN:IMM:LOW:LOW:WIN:WIN:IMM:PT:IN:LOW:ELIM:
13:Reba:IN:IMM:NPT:IN:IN:IMM:IN:IMM:NPT:IN:IMM:WIN:IN:ELIM:
14:Brien:WIN:IMM:WIN:IN:IN:IMM:IN:IMM:WIN:HIGH:IMM:ELIM:
15:Necco:IN:IMM:WIN:HIGH:IN:IMM:IN:IMM:WIN:IN:ELIM:
16:Jennifer:HIGH:IMM:LOW:IN:IN:IMM:LOW:IN:ELIM:
17:Sam:LOW:IN:WIN:IN:LOW:LOW:LOW:ELIM:
18:Heather:LOW:IN:WIN:IN:LOW:ELIM:
19:Paige:IN:IMM:ELIM:
20:Mark:LOW:ELIM:
